Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,SourcePDF,totalSeasons
Shakespeare in Love,1998,R,08 Jan 1999,123 min,"Comedy, Drama, History",John Madden,"Marc Norman, Tom Stoppard","Gwyneth Paltrow, Joseph Fiennes, Geoffrey Rush","William Shakespeare (Joseph Fiennes) is a known but struggling poet, playwright, and actor, who not only has sold his next play to both Philip Henslowe (Geoffrey Rush) and Richard Burbage (Martin Clunes), but now faces a far more difficult problem: he is bereft of ideas and has yet to begin writing. He is in search of his muse, the woman who will inspire him but all attempts fail him until he meets the beautiful Viola De Lesseps (Gwyneth Paltrow). She loves the theatre and would like nothing more than to take to the stage, but is forbidden from doing so as only men can be actors. She is also a great admirer of Shakespeare's works. Dressing as a man, and going by the name of ""Thomas Kent"", she auditions and is ideal for a part in his next play. Shakespeare soon sees through her disguise and they begin a love affair, one they know cannot end happily for them as he is already married and she has been promised to the dour Lord Wessex (Colin Firth). As the company rehearses his new play, William and Viola's love is transferred to the written page leading to the masterpiece that is Romeo and Juliet.",English,"United Kingdom, United States",Won 7 Oscars. 65 wins & 87 nominations total,https://m.media-amazon.com/images/M/MV5BYmM3MTllNzYtN2MzNS00NWQwLTk0NTEtNjY1MmMwYjNkNTE5XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '87/100'}]",87,7.1,"240,389",tt0138097,movie,N/A,"$100,317,794",N/A,N/A,True,CINE.pdf,
El pasado,2007,N/A,26 Oct 2007,114 min,"Drama, Romance",Hector Babenco,"Hector Babenco, Marta Goes, Alan Pauls","Gael García Bernal, Analía Couceyro, Ana Celentano","A traumatic love, on which Rimini (Gael García Bernal) fails to discard. Twelve years have passed since his marriage to Sofia and the breakup seems, at least, consensual. After the separation, Rimini will have erratic attempts to rebuild his love life. Each of the women who will appear on his path will be forced to stay away from him.","Spanish, French, English, Portuguese","Argentina, Brazil",1 win & 4 nominations,https://m.media-amazon.com/images/M/MV5BNGYxOWIyM2ItOTM0Yy00MDE2LWIxNDgtNTU5ZWMzNjNhODNjXkEyXkFqcGdeQXVyMjA5MTIzMjQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}]",N/A,6.1,"2,254",tt0765469,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
Si Señor Si Señor,2018,N/A,02 Feb 2018,N/A,Drama,Valentin Trujillo Jr.,N/A,"Estrella Almada Cervantes, Valentin Trujillo Jr., Jaime Manzo",N/A,Spanish,Mexico,N/A,https://m.media-amazon.com/images/M/MV5BOTg4ZjcyNDUtZGMzMi00MGFmLWI1YWUtMjg1OTJjNjc1ZTczXkEyXkFqcGdeQXVyNzEyODA4NTc@._V1_SX300.jpg,[],N/A,N/A,N/A,tt11279686,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
Simbad el Mareado,1950,N/A,14 Oct 1950,96 min,"Comedy, Fantasy",Gilberto Martínez Solares,"Juan García, Gilberto Martínez Solares","Germán Valdés, Marcelo Chávez, Famie Kaufman","Simbad was a little disappointing, though I thoroughly enjoyed it once it got going and I resigned myself to the fact that the hero was a pescador (fisherman) rather than a mareado (sailor) and that he was not about to set out on any long voyages let alone battle any fabled beasts. Mind you, the story often borders on fantasy, especially in a marvelous sequence in which the hero contrives to blow himself away with dynamite, and lets itself go altogether in a crazy, musical melange of an Arabian Nights dream.Tin-Tan is a clever comedian and Solares a gifted writer/director but a lot of time was spent setting the scene. Solares seemed to feel that latecomers might have trouble following the plot, so Tin-Tan kept up a constant chatter for the first half-hour until the last late-comer was seated and then the movie finally moved ahead, though in a different direction. The first 30 minutes had Tin-Tan deserting his faithful Mexican girlfriend, Thelma Ferrino (a lovely girl, making both her film debut and last movie appearance here), in favor of a more mature American tourist, blonde Jacqueline Evans. But when the movie finally set sail, all this material was jettisoned and Jacqueline Evans was virtually dropped from the plot, whilst a new character, an officious policeman called Juanito (who actually came on the scene almost right after the credits), was hilariously re-introduced, enabling Simbad to innocently tango with a group of gangsters operating under the cover of a drawing school (in which Miss Evans is enrolled, though she is no longer either the main or secondary protagonist)! This leads to some very funny sequences involving the gangly, loose-limbed ""Vitola"" and José René Ruiz's delightfully vicious dwarf. Adding to the fast-paced and highly athletic action and comedy, are a succession of delightful musical turns, including the foot-tapping dream sequence of course with Simbad dancing and singing through an Arabian night! Tin-Tan is an excellent singer (a pleasing tenor voice) and a very accomplished choreographer. He staged all the songs and dances in the movie including an absolutely stand-out rendition by the provocative ""Dolly Sisters"". They were wonderful! (Not the sisters that Betty Grable and June Haver portrayed in the 1945 Hollywood movie, of course, but pretty fair imitators)!Aside from some obvious studio inserts, production credits, led by Solares' skillful direction (which makes imaginative use of real locations in Acapulco) and Herrera's attractive photography, are commendably ""A"" plus. Available on DVD through Laguna Films. Quality rating: Ten out of ten.",Spanish,Mexico,N/A,https://m.media-amazon.com/images/M/MV5BNGUzYjc1MTItYzE2Mi00MWEzLTkwYmItMDRhM2U5YmFiMzk1XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}]",N/A,7.5,123,tt0042968,movie,06 Apr 2004,N/A,N/A,N/A,True,CINE.pdf,
Sin dejar huella,2000,N/A,23 Mar 2001,109 min,Drama,María Novaro,María Novaro,"Aitana Sánchez-Gijón, Tiaré Scanda, Jesús Ochoa","Aurelia, a Norteña who's a high-school dropout with two sons, ditches her life as a sweatshop seamstress by stealing her boyfriend's dope, selling it, and heading for Cancún in her station wagon. At a truck stop, she's approached by Marilú, who deals in Mayan art forgeries, speaks with a Castilian accent, and wears Gucci. Marilú's also on the lamb, trying to avoid prison and escape a corrupt federal investigator. On the road, it's soon apparent they're being followed, but by whom? At least six people are in pursuit of the women. Can the women trust each other enough to work as a team; is there honor among thieves?",Spanish,"Spain, Mexico",5 wins & 4 nominations,https://m.media-amazon.com/images/M/MV5BMjQzOTUyNzgzNF5BMl5BanBnXkFtZTcwNTU4OTQyMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}]",N/A,6.7,450,tt0216990,movie,03 Feb 2004,N/A,N/A,N/A,True,CINE.pdf,
Graham: A Dog's Story,2017,N/A,07 Oct 2017,14 min,"Short, Comedy",Paul Lazarus,"Paul Lazarus, Phil Olson, Phil Olson","Chris Williams, Tatyana Ali, Rubén J. Carbajal, Laura Napoli","Entirely seen from a dog's POV, this short looks at the entire life of a canine from puppy to 'letting go' and beyond. Funny, touching and a comfort for anyone who has ever had to deal with...",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMzkzMWE2NWEtZmNlYy00MjVkLThhNTEtMWMxYTliYzc3MmM2XkEyXkFqcGdeQXVyMTMyOTE4MDM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}]",N/A,8.0,5,tt7315982,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
HÉROES (Sin Escape),2023,N/A,07 Sep 2023,90 min,Action,Ricardo Arnaiz,Ricardo Arnaiz,"Silverio Palacios, Gerardo Taracena, Mario Iván Martínez",Follows a group of students of a military school as they suffer an invasion during the Mexican-American War.,"Spanish, English",Mexico,3 wins & 6 nominations,https://m.media-amazon.com/images/M/MV5BOTgzNjJhNjUtZjVlYy00ZTBjLTg0NzMtMmUzMTExYzQ4Njc5XkEyXkFqcGdeQXVyMTU3NDU4MDg2._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}]",N/A,5.3,13,tt26929388,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
Sin reservas,2008–,N/A,07 Jan 2008,N/A,Talk-Show,N/A,N/A,"Daniel Habif, Mauricio Basualto, Los Bunkers",N/A,Spanish,Mexico,N/A,N/A,[],N/A,N/A,N/A,tt1290337,series,,,,,True,CINE.pdf,N/A
Sin tregua,1969,N/A,N/A,10 min,"Documentary, Short",Simón Feldman,N/A,N/A,N/A,Spanish,Argentina,N/A,N/A,[],N/A,N/A,N/A,tt32109986,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
Sirenas,1995,N/A,15 Jul 1995,15 min,"Short, Drama",Fernando León de Aranoa,Fernando León de Aranoa,"José Yepes, Concha Gómez Conde, Daniel Guzmán",N/A,Spanish,Spain,N/A,https://m.media-amazon.com/images/M/MV5BNWM0NDQxMDgtODI5Zi00YzFmLTkyYjYtN2FlMGU1MWQ2MzhhXkEyXkFqcGdeQXVyMTM2Mzg4MA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}]",N/A,7.1,39,tt0425456,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
Sobreviviente,2003,N/A,02 Dec 2003,70 min,Drama,Jesús Magaña Vázquez,Jesús Magaña Vázquez,"Humberto Busto, Daniela Schmidt, Mario Zaragoza","A stylized look at the life of a Mexican urban youngster, Tonatiuh (Busto), who, despite living in the largest city of the world, feels as lonely and desperate as ever.",Spanish,Mexico,1 nomination total,https://m.media-amazon.com/images/M/MV5BZjNhYzU0MWMtMWFlNC00ODdlLWIwOWUtMzliMjQ3MjBhOGRjXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}]",N/A,7.1,13,tt0410632,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
El siete machos,1951,N/A,02 May 1951,98 min,"Comedy, Western",Miguel M. Delgado,"Janet Alcoriza, Luis Alcoriza, Jaime Salvador","Cantinflas, Alma Rosa Aguirre, Miguel Ángel Ferriz","In order to woo Rosario, Margarito pretends to be the famous outlaw ""Siete Machos"", called like that because ""he possesses the courage of seven macho men"".",Spanish,Mexico,N/A,https://m.media-amazon.com/images/M/MV5BMmQzNmJiOGQtOWE1Yi00NDJjLTgxZDItMjA4NzcyZDA0NDBmXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}]",N/A,7.3,403,tt0042965,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
Solaris,1972,PG,26 Sep 1972,167 min,"Adventure, Drama, Mystery",Andrei Tarkovsky,"Stanislaw Lem, Fridrikh Gorenshteyn, Andrei Tarkovsky","Natalya Bondarchuk, Donatas Banionis, Jüri Järvet","The Solaris mission has established a base on a planet that appears to host some kind of intelligence, but the details are hazy and very secret. After the mysterious demise of one of the three scientists on the base, the main character is sent out to replace him. He finds the station run-down and the two remaining scientists cold and secretive. When he also encounters his wife who has been dead for ten years, he begins to appreciate the baffling nature of the alien intelligence.","Russian, German",Soviet Union,2 wins & 4 nominations total,https://m.media-amazon.com/images/M/MV5BYTYyMjU4MjItYzZkNy00NmIyLTg1ZGEtYTY5ZTEyM2U2NDM2XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '93/100'}]",93,7.9,"104,549",tt0069293,movie,N/A,"$22,168",N/A,N/A,True,CINE.pdf,
Soledad la serie,2021,N/A,05 Jul 2021,N/A,Drama,N/A,N/A,"Melanie Marcano, Naila Molina, Rosalía Poleo",N/A,Spanish,Venezuela,N/A,https://m.media-amazon.com/images/M/MV5BMWI3YjE4NGYtZjA2Mi00ZWQxLTkwMTQtNjM4ZTU3NWMyMDBjXkEyXkFqcGc@._V1_SX300.jpg,[],N/A,N/A,N/A,tt36263249,series,,,,,True,CINE.pdf,N/A
Solas,1999,R,05 Mar 1999,101 min,Drama,Benito Zambrano,Benito Zambrano,"María Galiana, Ana Fernández, Carlos Álvarez-Nóvoa","Maria, whose parents live in the country, cannot stand her father's authoritarian ways and moves to the city. She finds a job as a cleaner and tries to survive in a wretched apartment in the shabby part of a big city. She is pregnant, and the fact that her boyfriend has abandoned her does not help matters. When her father goes to the hospital for an operation, her mother comes to stay with her. Her neighbor, an old recluse whose only friend is his dog, begins to come out of his shell and these three lost souls try to give each other the strength to start over.",Spanish,"Spain, Canada",48 wins & 17 nominations total,https://m.media-amazon.com/images/M/MV5BNzRiNTQwMjYtYzI0ZS00NzQ5LWJjZGUtMDQ0YWZkZDBmNzhhXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",75,7.5,"3,944",tt0190798,movie,N/A,"$277,596",N/A,N/A,True,CINE.pdf,
Interior Sin descanso Emergiendo,2003,N/A,22 Oct 2003,15 min,N/A,Tomás Larrinaga,N/A,José Campitelli,N/A,None,Argentina,N/A,https://m.media-amazon.com/images/M/MV5BZjJkNDEwOTUtYzg0NC00NTZkLTg4Y2ItOWZiOWI1NWI2ZmRmXkEyXkFqcGdeQXVyODg2OTA1ODM@._V1_SX300.jpg,[],N/A,N/A,N/A,tt8515342,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
Sonata de otoño,1966–,N/A,N/A,N/A,"Drama, Romance",N/A,N/A,"Prudencia Grifell, Carlos Navarro, Maruja Grifell, Angelines Fernández",N/A,Spanish,Mexico,N/A,N/A,[],N/A,N/A,N/A,tt0328794,series,,,,,True,CINE.pdf,N/A
Sonny,2002,R,21 Mar 2003,110 min,"Crime, Drama",Nicolas Cage,John Carlen,"James Franco, Brenda Blethyn, Mena Suvari","1981: Sonny is the son of Jewel who runs a small brothel in New Orleans. He returns home from the army, staying with his mother while waiting to start the job an army buddy of his promised him. Jewel tries to convince him to come back to working for her as he had before the army, saying many of his old clients still miss him and he was the best gigolo she had ever had. He repeatedly turns her down, wanting to leave that life behind. However, the job he was promised never materializes and he is forced to return to working for his mother. Jewel had recently recruited a new girl to the brothel, Carol, who meets him and falls in love with him. They talk of getting out together. One of Carol's clients, an older man, proposes to her. She initially declines, hoping to go away with Sonny. She and Sonny fall out as he fails to make an effort to get out of the business, instead becoming increasingly introverted and depressed, with occasional outbursts as he looks for more work. Ultimately, Carol accepts the marriage proposal.",English,United States,1 nomination total,https://m.media-amazon.com/images/M/MV5BMTY2MzUzMDU3Nl5BMl5BanBnXkFtZTcwNzQ1MTAwMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '21%'}, {'Source': 'Metacritic', 'Value': '31/100'}]",31,5.6,"4,770",tt0305973,movie,N/A,"$30,005",N/A,N/A,True,CINE.pdf,
South Park,1997–,TV-MA,13 Aug 1997,22 min,"Animation, Comedy",N/A,"Trey Parker, Matt Stone, Brian Graden","Trey Parker, Matt Stone, Isaac Hayes","The curious, adventure-seeking, fourth grade group of 10 year old boys, Stan, Kyle, Cartman, and Kenny, all join in in buffoonish adventures that sometimes evolve nothing. Sometimes something that was simple at the start, turns out to get out of control. Everything is odd in the small mountain town, South Park, and the boys always find something to do with it.",English,United States,Won 5 Primetime Emmys. 21 wins & 96 nominations total,https://m.media-amazon.com/images/M/MV5BNTBlMzA3ZTUtODZjNi00NTM0LWExMjMtNjJhYzA3YTkwMWYwXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.7/10'}]",N/A,8.7,"441,099",tt0121955,series,,,,,True,CINE.pdf,28
Suspects,2014–2016,Not Rated,12 Feb 2014,1 min,"Crime, Drama, Mystery",N/A,"Darren Fairhurst, Steve Hughes, Paul Marquess","Damien Molony, Clare-Hope Ashitey, Fay Ripley",An unscripted crime/drama series centered on a team of three detectives - each with their own distinctive style of working.,English,United Kingdom,1 nomination total,https://m.media-amazon.com/images/M/MV5BNGVhZTAyYTMtODFhMi00Y2Q5LTliNjUtOGE2ZDAxZjkzZWVhXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}]",N/A,7.3,"1,809",tt3149010,series,,,,,True,CINE.pdf,5
Soy leyenda,1967,N/A,N/A,36 min,"Short, Horror",Mario Gómez Martín,"Alfonso Núñez Flores, Mario Gómez Martín, Richard Matheson","Moisés Menéndez, Elisa Ramírez, José María Resel","First the atomic war broke out, new machines were made, dead birds appeared. In 1999 a biological warfare broke out, there were sandstorms and giant locust infestations; the human tissue was transformed and a new being, once legendary, now real, emerged: the vampire. Only Robert Neville, the last man on Earth, remains unpolluted, living in a constant struggle with the new inhabitants of the planet...",N/A,Spain,N/A,https://m.media-amazon.com/images/M/MV5BMmYyYzM3OWQtMzVhYS00MjMzLTk3ODUtMzk1OGI0NjRkZjg0XkEyXkFqcGdeQXVyNjQ5MDA3NjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}]",N/A,7.4,100,tt0149027,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
